[22:56:37] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[22:56:37] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[22:56:37] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[22:56:37] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
[22:56:37] [main/DEBUG] [FML]: Java classpath at launch is:
[22:56:37] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2860.jar
[22:56:37] [main/DEBUG] [FML]: Java library path at launch is:
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\Sun\Java\bin
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\system32
[22:56:37] [main/DEBUG] [FML]:     C:\Windows
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[22:56:37] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[22:56:37] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\Scripts\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Python\Python312\
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Microsoft\WindowsApps
[22:56:37] [main/DEBUG] [FML]:     C:\Users\frank\AppData\Local\Programs\Microsoft VS Code\bin
[22:56:39] [main/DEBUG] [mixin]: Scanning file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/Surge-1.12.2-2.0.79.jar for mixin tweaker
[22:56:39] [main/DEBUG] [mixin]: Scanning file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/tnt_utilities-mc1.12-1.2.3.jar for mixin tweaker
[22:56:39] [main/DEBUG] [mixin]: Scanning file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/VerticallyStackedDimensions-1.12.2-0.1.9.jar for mixin tweaker
[22:56:39] [main/DEBUG] [mixin]: Scanning file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/WolfArmorAndStorage-3.8.1+1.12.2.alpha.1-SNAPSHOT-signed.jar for mixin tweaker
[22:56:39] [main/DEBUG] [mixin]: Scanning file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/memory_repo/net/ilexiconn/llibrary-core/1.0.11-1.12.2/llibrary-core-1.0.11-1.12.2.jar for mixin tweaker
[22:56:39] [main/DEBUG] [mixin]: Scanning file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/phosphor-1.12.2-0.2.6+build50-universal.jar for mixin tweaker
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%5B___MixinCompat-1.1-1.12.2___%5D.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/_MixinBootstrap-1.1.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for `FermiumBooter-1.1.1.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding `FermiumBooter-1.1.1.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: `FermiumBooter-1.1.1.jar has core plugin fermiumbooter.FermiumPlugin. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class FermiumPlugin
[22:56:39] [main/TRACE] [FML]: coremod named FermiumBooter is loading
[22:56:39] [main/DEBUG] [FML]: The coremod fermiumbooter.FermiumPlugin requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:39] [main/WARN] [FML]: The coremod FermiumBooter (fermiumbooter.FermiumPlugin) is not signed!
[22:56:39] [main/DEBUG] [mixin]: Preparing mixins for MixinEnvironment[PREINIT]
[22:56:39] [main/DEBUG] [Service]: com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.4.1) is taking over from null
[22:56:39] [main/DEBUG] [mixin]: Registering new injector for @Inject with org.spongepowered.asm.mixin.injection.struct.CallbackInjectionInfo
[22:56:39] [main/DEBUG] [mixin]: Registering new injector for @ModifyArg with org.spongepowered.asm.mixin.injection.struct.ModifyArgInjectionInfo
[22:56:39] [main/DEBUG] [mixin]: Registering new injector for @ModifyArgs with org.spongepowered.asm.mixin.injection.struct.ModifyArgsInjectionInfo
[22:56:39] [main/DEBUG] [mixin]: Registering new injector for @Redirect with org.spongepowered.asm.mixin.injection.struct.RedirectInjectionInfo
[22:56:39] [main/DEBUG] [mixin]: Registering new injector for @ModifyVariable with org.spongepowered.asm.mixin.injection.struct.ModifyVariableInjectionInfo
[22:56:39] [main/DEBUG] [mixin]: Registering new injector for @ModifyConstant with org.spongepowered.asm.mixin.injection.struct.ModifyConstantInjectionInfo
[22:56:39] [main/INFO] [mixin]: Compatibility level set to JAVA_8
[22:56:39] [main/DEBUG] [FML]: Enqueued coremod FermiumBooter
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/%60FermiumBooter-1.1.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for BedBreakBegone-1.0.2.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding BedBreakBegone-1.0.2.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: BedBreakBegone-1.0.2.jar has core plugin bedbreakbegone.mixin.MixinLoader. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class MixinLoader
[22:56:39] [main/DEBUG] [FML]: The coremod bedbreakbegone.mixin.MixinLoader requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:39] [main/WARN] [FML]: The coremod MixinLoader (bedbreakbegone.mixin.MixinLoader) is not signed!
[22:56:39] [main/DEBUG] [FML]: Enqueued coremod MixinLoader
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BedBreakBegone-1.0.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for BHMenu-Forge-1.12.2-2.4.3.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/BHMenu-Forge-1.12.2-2.4.3.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for DynamicSurroundings-1.12.2-3.6.2.1.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding DynamicSurroundings-1.12.2-3.6.2.1.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: DynamicSurroundings-1.12.2-3.6.2.1.jar has core plugin org.orecruncher.dsurround.mixins.TransformLoader. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class TransformLoader
[22:56:39] [main/DEBUG] [FML]: The coremod org.orecruncher.dsurround.mixins.TransformLoader requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:39] [main/DEBUG] [FML]: Found signing certificates for coremod TransformLoader (org.orecruncher.dsurround.mixins.TransformLoader)
[22:56:39] [main/DEBUG] [FML]: Found certificate 7a2128d395ad96ceb9d9030fbd41d035b435753a
[22:56:39] [main/DEBUG] [FML]: Enqueued coremod TransformLoader
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/DynamicSurroundings-1.12.2-3.6.2.1.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for EditableEdibles-1.3.0.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding EditableEdibles-1.3.0.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: EditableEdibles-1.3.0.jar has core plugin editableedibles.EditableEdiblesPlugin. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class EditableEdiblesPlugin
[22:56:39] [main/DEBUG] [FML]: The coremod editableedibles.EditableEdiblesPlugin requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:39] [main/WARN] [FML]: The coremod EditableEdiblesPlugin (editableedibles.EditableEdiblesPlugin) is not signed!
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.editableedibles.vanilla.json" for early mixin enqueue, adding.
[22:56:39] [main/DEBUG] [mixin]: Checking for additional mixins for MixinEnvironment[PREINIT]
[22:56:39] [main/INFO] [FermiumRegistryAPI]: FermiumRegistryAPI supplied "mixins.editableedibles.foodexpansion.json" for late mixin enqueue, adding.
[22:56:39] [main/DEBUG] [FML]: Enqueued coremod EditableEdiblesPlugin
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/EditableEdibles-1.3.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar has core plugin de.keksuccino.fancymenu.core.FMCore. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class FMCore
[22:56:39] [main/WARN] [FML]: The coremod de.keksuccino.fancymenu.core.FMCore does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[22:56:39] [main/WARN] [FML]: The coremod FMCore (de.keksuccino.fancymenu.core.FMCore) is not signed!
[22:56:39] [main/DEBUG] [FML]: Enqueued coremod FMCore
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/fancymenu_forge_2.14.9_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for framevoidpatch-1.0.0.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding framevoidpatch-1.0.0.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: framevoidpatch-1.0.0.jar has core plugin framevoidpatch.mixin.MixinLoader. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class MixinLoader
[22:56:39] [main/DEBUG] [FML]: The coremod framevoidpatch.mixin.MixinLoader requested minecraft version 1.12.2 and minecraft is 1.12.2. It will be loaded.
[22:56:39] [main/WARN] [FML]: The coremod MixinLoader (framevoidpatch.mixin.MixinLoader) is not signed!
[22:56:39] [main/DEBUG] [FML]: Enqueued coremod MixinLoader
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentFMLLegacy accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentLiteLoaderLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentLiteLoaderLegacy rejected container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentDefault for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: MixinPlatformAgentDefault accepted container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/framevoidpatch-1.0.0.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding agents for Mixin Container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/konkrete_forge_1.6.1_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Adding mixin platform agents for container ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/konkrete_forge_1.6.1_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: Instancing new MixinPlatformAgentFMLLegacy for ContainerHandleURI(file:/C:/Users/frank/OneDrive/Desktop/mc-server-share-mod1/server1.20.4/./mods/konkrete_forge_1.6.1_MC_1.12-1.12.2.jar)
[22:56:39] [main/DEBUG] [mixin]: ForceLoadAsMod was specified for konkrete_forge_1.6.1_MC_1.12-1.12.2.jar, attempting force-load
[22:56:39] [main/DEBUG] [mixin]: Adding konkrete_forge_1.6.1_MC_1.12-1.12.2.jar to reparseable coremod collection
[22:56:39] [main/DEBUG] [mixin]: konkrete_forge_1.6.1_MC_1.12-1.12.2.jar has core plugin de.keksuccino.konkrete.core.KonkreteCore. Injecting it into FML for co-initialisation:
[22:56:39] [main/DEBUG] [FML]: Instantiating coremod class KonkreteCore
[22:56:39] [main/WARN] [FML]: The coremod de.keksuccino.konkrete.core.KonkreteCore does not have a MCVersion annotation, it may cause issues with this version of Minecraft
[22:56:39] [main/WARN] [FML]: The coremod KonkreteCore (de.keksuccino.konkrete.core.KonkreteCore) is not signed!
[22:56:39] [main/INFO] [de.keksuccino.konkrete.core.KonkreteCore]: [KONKRETE] LOADING CORE PLUGIN!
[22:56:39] [main/DEBUG] [mixin]: Checking for additional mixins for MixinEnvironment[PREINIT]
[22:56:39] [main/INFO] [STDOUT]: [de.keksuccino.konkrete.core.MixinConfigLoader:loadConfigs:29]: [KONKRETE] Loading Mixin Config: fancymenu.general.mixin.json
